matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
5406,Arizona,18,10812,Oregon,0,10813,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805682.html,False,True
5407,Eastern Michigan,0,10814,Toledo,0,10815,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805684.html,False,True
5408,Cincinnati,0,10816,Georgetown,17,10817,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805686.html,False,True
5409,Vermont,0,10818,Binghamton,0,10819,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818572.html,True,True
5410,St. Peter's,0,10820,Loyola-Maryland,0,10821,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore818453.html,True,True
5411,Temple,0,10822,La Salle,0,10823,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805689.html,False,True
5412,Southern Methodist,0,10824,Texas-El Paso,0,10825,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805692.html,False,False
5413,Utah,0,10826,UNLV,0,10827,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805694.html,False,False
5414,Syracuse,12,10828,DePaul,0,10829,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805696.html,False,False
5415,McNeese St.,0,10830,Lamar,0,10831,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805698.html,False,True
5416,Pittsburgh,5,10832,Villanova,19,10833,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805700.html,False,True
5417,Iowa,0,10834,Purdue,6,10835,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2010-2011/boxscore805667.html,False,True
