matchup_id,home_team,home_team_ranking,home_team_box,away_team,away_team_ranking,away_team_box,url,neutral,winner
1943,North Carolina Central,0,3886,Winthrop,0,3887,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870323.html,False,True
1944,Ohio,0,3888,Massachusetts,20,3889,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870325.html,False,False
1945,Cleveland St.,0,3890,Notre Dame (OH),0,3891,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870327.html,False,True
1946,Western Carolina,0,3892,Charleston Southern,0,3893,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870329.html,False,True
1947,Abilene Christian,0,3894,Open Bible College,0,3895,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore881295.html,False,True
1948,Citadel,0,3896,Brevard,0,3897,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870330.html,False,True
1949,Morgan St.,0,3898,High Point,0,3899,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870332.html,False,True
1950,UAB,0,3900,Chattanooga,0,3901,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870334.html,False,True
1951,Loyola-Chicago,0,3902,Northern Illinois,0,3903,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870336.html,False,False
1952,South Dakota State,0,3904,Wayne St. NE,0,3905,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore873961.html,False,True
1953,UMKC,0,3906,Miami (OH),0,3907,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870339.html,False,True
1954,Drake,0,3908,Western Michigan,0,3909,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870341.html,False,True
1955,DePaul,0,3910,Houston Baptist,0,3911,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870343.html,False,True
1956,Texas Tech,0,3912,Louisiana State,0,3913,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870345.html,False,False
1957,Oregon St.,0,3914,Towson,0,3915,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870346.html,False,True
1958,Washington St.,0,3916,San Francisco State,0,3917,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870348.html,False,True
1959,San Jose St.,0,3918,UC Davis,0,3919,/basketball/ncaab-boxscores.aspx?page=/data/NCAAB/results/2013-2014/boxscore870350.html,False,True
