box_score_id,player_id,minutes_played,fg,fg_a,two_pt,two_pt_a,three_pt,three_pt_a,ft,ft_a,o_reb,d_reb,assist,pf,stl,to,blk,pts
4822,796477,22,3,7,2,4,1,3,3,5,1,3,2,0,2,1,1,10
4823,797544,26,4,6,2,2,2,4,0,0,3,2,0,2,0,2,2,10
4823,797546,22,2,2,2,2,0,0,0,2,1,3,0,1,0,0,0,4
4823,797549,33,4,9,4,9,0,0,3,6,2,4,6,3,4,4,1,11
4823,797540,14,0,3,0,2,0,1,0,0,0,0,0,2,1,2,0,0
4823,780586,32,3,12,1,5,2,7,1,2,0,8,1,3,0,4,0,9
4823,780351,15,0,4,0,4,0,0,0,0,1,2,2,1,1,1,0,0
4823,797545,11,0,4,0,1,0,3,0,0,0,0,0,1,2,3,0,0
4823,791716,12,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,2
4823,791715,22,2,5,0,0,2,5,0,0,1,4,0,4,1,1,0,6
4823,790857,13,2,4,2,3,0,1,0,0,0,1,1,2,0,2,0,4
4826,786124,28,7,8,7,8,0,0,0,0,3,6,0,3,0,3,0,14
4826,780877,18,2,6,2,6,0,0,2,2,2,5,1,1,1,1,1,6
4826,786122,30,3,7,2,4,1,3,0,0,0,2,0,2,0,1,1,7
4826,780308,13,0,4,0,2,0,2,0,0,0,1,2,3,0,1,0,0
4826,776284,34,8,19,8,14,0,5,5,6,0,4,2,4,0,2,0,21
4826,797980,7,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0
4826,792261,27,3,3,3,3,0,0,4,8,1,8,1,1,3,2,1,10
4826,792258,27,2,6,2,4,0,2,6,6,0,2,1,2,1,1,0,10
4826,786113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4826,786331,13,2,4,2,2,0,2,0,0,0,1,0,3,0,1,0,4
4827,791356,28,1,7,1,5,0,2,0,1,1,4,1,2,0,1,1,2
4827,791680,28,6,12,4,9,2,3,0,0,2,2,0,4,1,1,1,14
4827,785815,34,3,14,3,10,0,4,13,16,1,3,2,3,1,5,0,19
4827,785812,31,1,1,1,1,0,0,5,5,1,2,1,5,0,4,0,7
4827,780104,37,6,16,3,9,3,7,3,4,2,5,2,4,2,1,0,18
4827,791682,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4827,797431,30,3,7,2,4,1,3,2,2,2,1,1,0,0,0,0,9
4827,791684,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,786578,22,6,10,2,3,4,7,1,2,2,5,1,3,1,2,1,17
4828,797358,30,4,9,3,5,1,4,2,2,1,1,3,3,2,3,0,11
4828,785669,32,2,8,0,2,2,6,4,5,0,4,8,3,4,1,0,10
4828,785416,31,8,12,8,12,0,0,3,4,2,5,2,2,1,1,0,19
4828,775195,8,0,2,0,1,0,1,0,0,1,1,1,2,1,0,0,0
4828,786140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4828,786136,16,4,10,4,10,0,0,3,4,3,3,0,3,0,0,0,11
4828,775747,8,0,3,0,3,0,0,3,4,1,1,0,2,1,0,1,3
4828,797357,27,3,6,3,4,0,2,2,3,0,2,2,3,1,4,0,8
4828,797359,7,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0
4828,776236,17,1,1,0,0,1,1,0,0,1,1,1,2,2,1,0,3
4829,792140,31,4,7,4,7,0,0,10,11,3,1,1,4,0,2,0,18
4829,786596,36,6,10,5,8,1,2,2,3,1,10,1,3,1,5,0,15
4829,792144,19,0,2,0,0,0,2,0,0,0,3,2,2,2,3,1,0
4829,781429,37,4,8,0,1,4,7,1,2,0,5,1,4,0,2,0,13
4829,776092,35,8,16,7,10,1,6,7,10,1,3,5,4,1,5,0,24
4829,792146,9,1,1,1,1,0,0,0,1,0,1,1,3,0,0,0,2
4829,792148,11,0,2,0,1,0,1,0,0,0,3,0,2,1,2,0,0
4829,785976,22,2,6,0,1,2,5,0,0,0,1,2,1,0,0,0,6
4830,786299,27,12,13,12,12,0,1,0,1,5,1,1,1,1,2,1,24
4830,797215,31,3,7,2,5,1,2,3,4,0,2,2,1,3,0,0,10
4830,791461,27,4,7,4,7,0,0,0,3,2,3,5,1,2,2,1,8
4830,780792,18,3,6,3,6,0,0,0,1,1,1,2,2,2,2,0,6
4830,775598,25,3,5,0,1,3,4,0,0,0,5,1,1,1,3,0,9
4830,780122,13,1,4,1,4,0,0,0,0,1,2,1,1,0,0,1,2
4830,797214,19,6,11,6,11,0,0,3,3,1,2,1,1,1,2,1,15
4830,791460,20,1,3,1,1,0,2,7,10,0,1,4,1,1,2,0,9
4830,786295,20,3,7,2,4,1,3,0,0,0,4,2,2,3,1,0,7
4831,797715,34,5,16,4,10,1,6,0,0,0,7,11,2,3,4,0,11
4831,780937,27,6,9,3,4,3,5,2,2,2,2,1,4,0,3,0,17
4831,791149,29,9,10,5,5,4,5,3,3,0,3,2,2,2,3,1,25
4831,791950,32,3,9,2,5,1,4,0,0,1,3,2,2,0,4,0,7
4831,792113,19,2,4,2,4,0,0,2,2,1,1,1,0,1,0,0,6
4831,797717,16,2,2,2,2,0,0,0,2,0,1,0,2,0,0,1,4
4831,792115,26,3,9,2,6,1,3,1,2,1,2,2,2,1,3,0,8
4831,780779,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4831,780938,15,2,2,2,2,0,0,1,1,0,3,1,2,1,1,1,5
4832,792059,31,4,6,3,4,1,2,3,3,0,7,4,1,3,1,0,12
4832,775523,16,3,5,2,3,1,2,5,6,3,6,0,4,0,2,0,12
4832,792067,26,2,5,2,4,0,1,5,5,1,0,5,0,0,2,0,9
4832,789053,16,2,6,0,2,2,4,2,2,0,1,2,0,1,0,0,8
4832,792058,16,2,5,2,5,0,0,3,3,0,1,0,2,1,0,0,7
4832,797649,15,7,9,4,5,3,4,1,1,1,6,1,2,1,1,1,18
4832,789028,28,6,7,6,6,0,1,0,0,1,1,7,4,2,2,1,12
4832,790779,19,4,5,4,5,0,0,2,4,3,7,0,1,0,1,1,10
4832,775323,15,2,6,0,2,2,4,4,6,0,5,0,1,0,1,0,10
4832,789029,9,1,4,1,1,0,3,0,0,0,0,0,0,2,1,0,2
4832,786836,4,1,3,1,3,0,0,0,0,0,0,0,0,0,1,0,2
4832,792056,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
4833,792634,37,9,20,5,8,4,12,1,3,1,2,1,3,1,6,0,23
4833,799129,40,5,15,2,5,3,10,2,3,0,4,7,2,1,5,0,15
4833,799134,23,4,11,1,4,3,7,0,0,0,3,1,5,0,1,0,11
4833,800005,19,2,4,2,4,0,0,0,2,1,0,0,4,1,0,1,4
4833,799136,20,0,0,0,0,0,0,1,2,1,1,0,3,0,0,1,1
4833,799133,36,2,5,2,3,0,2,1,2,0,4,4,0,1,1,1,5
4833,799128,20,0,4,0,2,0,2,2,2,0,1,2,2,0,2,0,2
4833,799135,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,785800,25,3,7,2,3,1,4,0,0,1,2,0,3,1,0,1,7
4834,785799,26,6,8,6,8,0,0,0,2,7,4,0,4,0,0,1,12
4834,791676,25,3,8,3,7,0,1,2,4,1,0,5,2,0,3,0,8
4834,780554,27,5,10,4,7,1,3,2,2,1,1,0,2,1,0,1,13
4834,780553,31,15,25,15,24,0,1,0,0,2,10,3,1,4,1,2,30
4834,797426,6,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,2
4834,791678,6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4834,785807,11,1,1,0,0,1,1,0,0,0,2,0,2,1,0,0,3
4834,780760,10,1,4,1,1,0,3,0,1,0,0,1,2,0,2,1,2
4834,797427,20,3,8,1,2,2,6,0,0,0,1,1,1,1,0,1,8
4834,791677,13,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,2
4835,792249,7,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,2
4835,781430,37,5,9,5,6,0,3,4,6,1,5,2,3,0,1,0,14
4835,792248,31,3,9,1,2,2,7,1,1,0,2,0,2,0,1,0,9
4835,781445,33,4,14,0,0,4,14,0,0,1,5,1,0,0,1,0,12
4835,768845,22,1,4,0,2,1,2,0,0,0,3,2,1,1,3,0,3
4835,792253,14,3,7,3,7,0,0,2,2,3,2,0,0,0,1,1,8
4835,781448,20,3,4,3,4,0,0,2,2,1,3,2,4,0,1,0,8
4835,797941,18,2,5,2,3,0,2,2,4,1,1,0,3,0,0,1,6
4835,792250,18,4,8,2,3,2,5,1,3,0,2,1,0,1,2,0,11
4836,781081,10,2,2,2,2,0,0,0,0,0,1,0,1,0,1,0,4
4836,791864,37,4,9,3,7,1,2,2,3,0,9,1,0,1,2,0,11
4836,791863,31,2,6,2,6,0,0,3,3,3,6,2,2,0,2,0,7
4836,797472,32,2,7,1,2,1,5,2,2,1,2,3,1,1,1,0,7
4836,780965,36,5,10,5,7,0,3,5,9,0,4,6,2,1,3,0,15
4836,797473,11,1,2,1,2,0,0,0,0,0,2,0,2,0,1,4,2
4836,786791,13,3,3,3,3,0,0,0,0,0,3,0,4,0,3,1,6
4836,797470,22,3,7,3,3,0,4,1,2,0,1,3,4,1,3,0,7
4836,776447,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,796637,17,1,2,1,2,0,0,0,0,0,2,0,0,2,2,0,2
4837,792627,30,4,9,4,7,0,2,0,1,0,1,1,2,3,3,0,8
4837,792626,37,4,13,3,9,1,4,3,3,2,3,3,0,2,1,1,12
4837,781491,18,1,4,0,2,1,2,2,2,0,2,1,4,2,4,0,5
4837,780250,36,4,7,3,3,1,4,2,3,0,6,1,4,0,4,0,11
4837,796634,8,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4837,792632,11,1,3,1,3,0,0,1,4,0,2,0,3,0,1,0,3
4837,796638,21,0,3,0,2,0,1,1,2,0,2,0,0,1,0,0,1
4837,796645,16,3,7,3,6,0,1,2,4,1,3,1,2,0,2,0,8
4837,792629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,792631,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4838,792473,29,8,11,7,8,1,3,2,4,0,6,2,3,0,2,2,19
4838,780043,24,2,3,2,2,0,1,3,6,0,1,1,3,0,1,1,7
4838,799276,36,2,6,2,4,0,2,2,3,3,6,5,2,0,5,0,6
4838,785249,35,6,11,6,9,0,2,1,1,0,4,0,3,2,0,0,13
4838,780035,30,0,5,0,4,0,1,0,0,1,2,2,3,2,1,0,0
4838,792471,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
4838,799650,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,799281,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2
4838,792477,14,1,3,1,1,0,2,0,1,0,1,2,0,0,1,0,2
4838,785253,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4838,780036,24,2,4,2,3,0,1,3,4,0,1,1,2,0,1,0,7
4839,780844,32,1,2,0,0,1,2,0,0,3,7,2,2,0,1,0,3
4839,797699,23,4,9,2,5,2,4,0,1,0,0,3,5,1,3,0,10
4839,791954,27,3,5,3,4,0,1,3,3,3,2,2,4,1,3,0,9
4839,791956,29,4,7,2,3,2,4,3,4,0,3,1,1,1,1,1,13
4839,780846,27,3,6,1,3,2,3,3,4,0,6,4,2,0,2,0,11
4839,797698,9,0,1,0,1,0,0,0,0,0,1,0,4,1,0,0,0
4839,797693,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4839,797694,20,4,8,0,0,4,8,0,0,0,4,2,0,0,0,0,12
4839,797692,31,6,12,1,3,5,9,2,4,0,1,1,4,0,1,0,19
4846,781558,27,4,9,3,8,1,1,3,3,3,4,1,3,0,4,0,12
4846,780993,34,7,12,7,12,0,0,2,2,2,0,1,3,1,2,0,16
4846,775248,24,2,7,2,5,0,2,2,2,1,6,1,4,1,2,1,6
4846,791452,25,1,5,1,4,0,1,2,2,0,2,3,3,0,3,0,4
4846,797224,36,7,13,5,9,2,4,7,8,0,3,3,0,3,0,0,23
4846,797230,11,4,5,4,5,0,0,0,0,3,0,0,2,0,1,0,8
4846,797225,29,2,9,1,7,1,2,4,4,1,6,6,1,3,1,0,9
4846,791449,14,2,5,2,4,0,1,2,3,3,2,0,1,0,0,0,6
4847,785495,35,8,19,5,11,3,8,1,3,3,5,2,3,0,3,0,20
4847,785958,35,7,16,7,16,0,0,8,11,2,4,2,3,7,3,1,22
4847,775377,27,5,7,5,7,0,0,0,0,6,2,0,3,0,3,2,10
4847,785494,37,8,14,6,9,2,5,1,1,0,2,3,4,0,4,0,19
4847,780698,35,2,12,2,6,0,6,1,2,2,4,6,3,0,0,1,5
4847,785659,12,1,2,1,2,0,0,0,0,4,3,0,5,0,2,1,2
4847,791034,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4847,791130,11,1,3,0,0,1,3,0,0,0,1,0,1,1,0,0,3
4847,780427,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4848,785432,25,6,9,6,9,0,0,0,1,1,3,2,1,2,0,5,12
4848,790882,24,5,8,4,6,1,2,2,2,0,0,2,0,1,0,0,13
4848,790876,31,6,11,4,6,2,5,2,2,1,3,2,0,1,1,0,16
4848,785699,31,2,5,0,3,2,2,2,2,2,11,6,2,3,2,0,8
4848,774987,32,3,9,3,7,0,2,2,5,0,4,7,1,3,2,0,8
4848,790877,15,2,4,2,2,0,2,2,4,1,1,0,1,3,0,1,6
4848,790879,3,0,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0
4848,779985,11,2,6,1,3,1,3,1,2,1,0,0,2,0,0,1,6
4848,796434,8,1,4,1,3,0,1,0,1,0,0,0,1,0,0,0,2
4848,781062,20,2,6,1,3,1,3,0,0,2,1,0,1,0,2,0,5
4849,796372,21,1,5,1,5,0,0,0,0,1,3,0,1,0,0,0,2
4849,796377,31,5,10,5,8,0,2,1,2,3,4,2,1,1,5,0,11
4849,796378,26,1,6,1,5,0,1,0,0,1,2,2,1,0,0,0,2
4849,790815,33,6,14,5,11,1,3,0,0,3,3,1,4,2,4,0,13
4849,780176,29,1,9,0,4,1,5,0,0,0,2,1,4,0,4,0,3
4849,796376,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4849,796375,4,1,3,1,3,0,0,1,2,0,3,0,1,0,0,0,3
4849,790814,23,2,3,2,2,0,1,0,0,2,9,2,2,0,1,0,4
4849,786013,11,3,6,3,6,0,0,1,2,0,3,1,3,0,1,2,7
4849,796373,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4849,796374,15,2,4,1,2,1,2,0,0,1,2,1,2,0,1,0,5
4849,790817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,791194,33,1,8,1,3,0,5,0,0,1,1,0,1,5,3,2,2
4850,780384,23,2,4,2,4,0,0,0,0,4,4,0,1,0,0,1,4
4850,780159,20,2,8,2,7,0,1,2,6,3,4,2,1,0,1,0,6
4850,786738,24,1,9,1,6,0,3,0,0,0,4,2,0,0,3,0,2
4850,774827,25,3,9,2,2,1,7,4,5,0,2,2,3,1,3,0,11
4850,791193,17,3,3,3,3,0,0,2,4,0,2,0,2,1,1,0,8
4850,775694,24,2,6,1,3,1,3,0,0,0,2,2,4,1,1,0,5
4850,796863,22,4,8,3,5,1,3,3,4,0,1,2,1,1,0,0,12
4850,796865,12,1,2,0,0,1,2,0,0,1,0,0,0,0,0,0,3
4851,785498,25,4,5,3,3,1,2,1,2,2,3,0,2,0,2,0,10
4851,776469,35,3,5,3,5,0,0,0,1,1,13,3,1,0,3,0,6
4851,796708,27,4,8,2,2,2,6,0,0,0,1,4,2,0,3,0,10
4851,780701,34,4,7,4,7,0,0,0,2,1,4,4,3,1,3,0,8
4851,776322,35,7,17,2,5,5,12,2,2,1,5,2,3,1,0,0,21
4851,791036,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4851,796705,25,4,11,2,4,2,7,0,0,1,0,3,5,1,2,0,10
4851,796706,16,1,1,1,1,0,0,0,0,1,3,0,1,1,1,0,2
4852,792186,35,7,12,7,12,0,0,4,4,2,4,1,4,0,3,1,18
4852,780433,19,2,3,2,3,0,0,1,4,1,3,0,3,0,3,0,5
4852,797816,33,4,9,3,4,1,5,3,4,0,3,1,3,0,2,0,12
4852,792188,29,5,11,5,7,0,4,2,4,3,6,2,4,2,0,0,12
4852,792183,36,4,14,4,12,0,2,0,1,1,4,4,2,1,1,0,8
4852,797821,14,0,2,0,1,0,1,3,6,2,3,0,3,2,1,0,3
4852,781447,5,0,2,0,2,0,0,0,0,1,0,0,4,0,2,0,0
4852,781490,13,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,1
4852,792185,12,0,2,0,1,0,1,0,0,0,3,1,0,1,0,0,0
4852,786675,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4853,775913,18,1,2,1,2,0,0,6,8,1,2,1,3,0,2,0,8
4853,797331,30,2,5,0,0,2,5,2,4,0,1,0,0,0,1,0,8
4853,791737,32,4,8,1,2,3,6,0,2,0,7,2,4,2,4,0,11
4853,783524,33,3,8,2,4,1,4,10,12,0,5,3,2,0,3,0,17
4853,780561,16,1,8,1,3,0,5,0,0,0,5,1,2,1,0,0,2
4853,781516,15,3,3,3,3,0,0,4,6,1,5,0,5,0,3,3,10
4853,797332,5,0,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0
4853,797333,20,1,2,1,2,0,0,0,0,4,1,1,3,0,1,0,2
4853,786223,17,0,2,0,0,0,2,0,2,0,0,1,2,1,0,0,0
4853,786220,14,2,7,2,7,0,0,1,1,2,0,0,0,2,1,0,5
4854,791062,52,6,18,4,13,2,5,4,5,1,1,2,2,4,3,1,18
4854,791063,38,5,7,2,3,3,4,0,1,3,10,5,3,0,4,0,13
4854,796735,29,3,6,3,5,0,1,1,3,0,1,3,4,2,1,1,7
4854,785542,45,3,4,3,4,0,0,0,0,0,2,2,4,3,1,0,6
4854,780743,53,9,17,4,8,5,9,5,7,0,1,5,5,0,4,0,28
4854,785548,17,4,7,2,3,2,4,0,0,0,3,2,2,0,1,0,10
4854,796737,2,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2
4854,791064,39,2,9,0,1,2,8,1,2,0,1,2,4,0,2,0,7
4855,785622,38,7,13,5,6,2,7,0,0,1,3,1,5,0,0,1,16
4855,781058,36,5,7,5,6,0,1,0,0,3,10,2,5,2,1,0,10
4855,780327,45,7,9,7,9,0,0,1,3,6,3,1,3,2,2,0,15
4855,797458,33,2,4,1,3,1,1,3,3,0,3,2,1,0,4,0,8
4855,797451,46,5,14,3,7,2,7,0,1,1,1,9,1,4,8,0,12
4855,791848,8,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0
4855,797455,10,5,7,5,7,0,0,4,5,1,4,0,1,0,1,1,14
4855,797456,11,0,1,0,0,0,1,6,6,0,3,0,0,0,0,0,6
4855,797452,7,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0
4855,791849,6,0,1,0,0,0,1,1,2,0,0,0,1,1,2,0,1
4855,786607,31,6,12,5,5,1,7,2,2,1,2,2,5,1,2,0,15
4855,791847,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4856,786434,13,1,3,1,3,0,0,3,4,2,3,0,2,1,1,1,5
4856,780440,23,6,14,4,9,2,5,3,4,3,1,1,3,1,0,2,17
4856,791621,26,3,7,2,4,1,3,2,2,0,0,2,2,2,0,0,9
4856,786432,30,1,5,0,2,1,3,2,2,0,3,2,2,1,1,0,5
4856,786431,33,1,5,1,3,0,2,10,14,1,2,5,2,2,1,1,12
4856,781125,24,6,10,6,9,0,1,5,7,4,7,1,2,1,4,1,17
4856,775620,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
4856,781088,29,3,8,1,3,2,5,2,3,0,3,1,2,1,0,0,10
4856,775622,20,2,4,0,1,2,3,0,2,0,1,2,0,1,0,0,6
4857,780406,21,2,5,0,0,2,5,0,0,1,5,0,5,0,4,0,6
4857,790985,18,2,4,2,4,0,0,0,0,1,2,0,2,0,2,1,4
4857,790984,35,2,6,0,2,2,4,2,2,0,2,5,2,0,0,0,8
4857,780212,34,5,11,4,7,1,4,6,6,0,2,2,3,1,5,2,17
4857,767245,32,4,9,4,9,0,0,9,9,3,7,2,3,2,3,0,17
4857,780214,12,3,3,0,0,3,3,0,0,1,0,0,2,0,0,0,9
4857,780215,20,2,3,2,3,0,0,0,0,0,4,1,5,0,2,2,4
4857,785297,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4857,785296,19,2,10,2,7,0,3,2,2,1,2,3,3,0,1,0,6
4857,796596,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4858,797466,32,5,11,5,9,0,2,4,4,1,5,1,2,1,1,0,14
4858,791858,33,3,8,1,1,2,7,2,2,0,1,1,1,0,0,0,10
4858,797463,37,5,16,3,10,2,6,5,6,0,3,2,2,1,6,0,17
4858,791109,16,0,3,0,3,0,0,0,0,0,1,1,5,1,3,0,0
4858,785625,24,3,4,2,2,1,2,2,2,3,2,0,4,2,2,0,9
4858,797464,26,3,5,3,4,0,1,2,2,0,4,1,1,0,0,2,8
4858,797469,7,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
4858,791854,21,0,2,0,1,0,1,0,0,0,2,3,2,0,3,0,0
4858,797467,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4858,797465,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,785459,12,4,5,4,5,0,0,2,4,0,0,1,3,0,1,0,10
4859,792063,13,1,1,0,0,1,1,0,0,1,1,2,0,2,2,0,3
4859,789101,22,2,5,2,3,0,2,0,0,0,6,1,4,0,4,0,4
4859,781371,12,0,1,0,0,0,1,0,0,1,2,1,4,0,1,0,0
4859,781367,23,4,7,3,4,1,3,1,2,1,4,3,0,3,2,0,10
4859,797731,18,6,7,6,7,0,0,0,0,2,1,1,2,2,2,0,12
4859,792066,23,1,2,1,1,0,1,1,1,1,3,0,1,0,0,1,3
4859,792064,11,1,3,0,1,1,2,0,0,0,1,0,1,0,0,0,3
4859,792061,12,0,2,0,1,0,1,0,0,0,3,0,3,0,0,1,0
4859,788037,22,3,11,2,5,1,6,2,3,0,0,1,1,1,0,0,9
4859,789102,31,5,7,4,6,1,1,7,8,0,4,5,2,0,4,0,18
4859,797730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,790863,26,4,9,4,7,0,2,0,4,2,2,3,2,1,2,0,8
4860,780021,32,8,11,8,11,0,0,3,5,2,8,2,3,3,2,3,19
4860,785412,19,0,3,0,3,0,0,2,4,1,1,2,2,0,5,0,2
4860,780099,37,5,9,2,2,3,7,5,6,0,2,1,3,1,3,0,18
4860,776214,25,5,6,3,3,2,3,4,4,0,4,3,3,0,2,1,16
4860,775686,17,1,1,1,1,0,0,2,2,2,3,0,2,1,0,0,4
4860,785413,18,4,7,4,6,0,1,0,0,0,3,1,3,0,2,0,8
4860,776221,18,1,2,1,2,0,0,4,5,0,1,4,4,2,2,0,6
4860,785411,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4861,790914,12,1,4,1,4,0,0,0,0,1,1,0,3,0,1,0,2
4861,780798,37,4,11,2,5,2,6,0,2,6,5,5,4,1,0,1,10
4861,785455,32,2,12,1,6,1,6,1,3,1,2,5,1,0,5,0,6
4861,785453,25,2,9,1,3,1,6,0,1,0,2,1,2,0,0,0,5
4861,774940,17,1,5,1,3,0,2,0,0,0,1,1,2,2,3,0,2
4861,790911,24,7,9,5,6,2,3,1,3,3,2,2,4,0,0,0,17
4861,785458,28,8,12,8,11,0,1,3,6,3,2,1,1,0,2,2,19
4861,790913,15,0,5,0,4,0,1,3,4,2,0,0,3,1,1,0,3
4861,785454,10,2,3,0,0,2,3,0,0,0,0,0,3,1,1,0,6
4862,792181,35,8,10,8,9,0,1,2,2,2,6,1,0,1,0,1,18
4862,780986,27,0,1,0,1,0,0,0,0,2,2,3,4,1,0,1,0
4862,785902,16,2,8,1,3,1,5,0,0,0,3,0,0,1,1,1,5
4862,792179,39,8,15,3,6,5,9,2,2,0,2,4,2,1,2,0,23
4862,786662,35,9,16,5,8,4,8,1,1,0,1,3,2,0,1,0,23
4862,797796,20,3,6,3,5,0,1,1,2,1,1,8,0,5,2,1,7
4862,792177,23,2,4,2,4,0,0,3,4,0,6,0,4,2,2,1,7
4862,786661,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4862,792178,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4862,797795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,792182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4862,797792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4863,790821,22,5,9,5,8,0,1,3,4,1,4,0,1,1,0,1,13
4863,775585,27,3,6,3,6,0,0,0,0,5,1,0,1,0,2,0,6
4863,790822,32,5,16,2,4,3,12,3,5,0,4,0,2,0,1,0,16
4863,790820,17,1,5,1,3,0,2,1,2,1,2,3,0,2,6,0,3
4863,780982,29,2,5,2,2,0,3,0,0,1,4,1,3,0,2,1,4
4863,796380,23,2,5,2,5,0,0,0,0,0,1,1,2,2,4,0,4
4863,774980,20,3,6,2,2,1,4,2,2,0,0,1,0,0,1,0,9
4863,780445,9,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,0
4863,796381,19,0,3,0,0,0,3,0,0,0,1,2,2,1,0,2,0
4863,785365,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2
4864,781579,21,4,6,4,6,0,0,0,0,2,5,1,0,0,0,0,8
4864,786731,33,6,9,6,9,0,0,6,9,4,8,2,2,1,3,3,18
4864,798023,29,2,6,2,4,0,2,4,6,0,2,9,2,1,3,0,8
4864,781584,29,6,13,0,3,6,10,2,2,2,2,1,4,0,1,0,20
4864,780347,32,2,8,2,8,0,0,4,5,1,2,3,3,1,3,1,8
4864,775696,18,4,8,2,5,2,3,2,2,0,3,0,1,2,1,0,12
4864,776481,4,0,1,0,1,0,0,1,2,2,2,0,1,1,0,0,1
4864,798008,24,1,5,0,2,1,3,2,2,0,5,4,2,1,0,0,5
4864,792358,6,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,3
4864,798017,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
4864,798021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,798026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,798018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865,791144,20,2,6,1,3,1,3,0,0,1,1,3,4,0,1,1,5
4865,785782,31,4,6,2,3,2,3,4,4,0,2,0,4,0,2,1,14
4865,791145,30,2,6,2,5,0,1,5,8,3,5,4,2,1,4,1,9
4865,791146,37,7,13,5,7,2,6,0,0,0,5,4,2,1,3,0,16
4865,785777,29,3,9,1,2,2,7,0,0,0,4,1,1,1,3,0,8
4865,791147,11,3,5,1,2,2,3,0,0,0,1,1,4,0,1,0,8
4865,796804,7,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
4865,786748,13,0,1,0,0,0,1,4,5,0,0,2,1,1,0,0,4
4865,791148,22,0,5,0,2,0,3,0,1,0,0,1,2,0,0,0,0
4866,791537,26,2,11,1,6,1,5,0,0,0,2,0,3,1,0,0,5
4866,786357,41,8,10,7,7,1,3,2,2,2,7,0,3,1,2,1,19
